"Census.Tract","CES.3.0.Score","Total.Population","California.County","Hispanic....","White....","African.American....","Native.American....","Asian.American....","Other....","ZIP","Longitude","Latitude","Ozone","PM2.5","Diesel.PM","Drinking.Water","Pesticides","Tox..Release","Traffic","Cleanup.Sites","Groundwater.Threats","Haz..Waste","Imp..Water.Bodies","Solid.Waste","Pollution.Burden","Asthma","Low.Birth.Weight","Unemployment"
6037620800,11.16,7575,"Los Angeles",8,69.7,1.1,0.2,15.6,5.5,90266,-118.3876,33.88025,0.044,12.05,15.26,142.51,0,4672.498,758.77,6.5,1.6,0.45,5,0,42.11,15.14,5.87,5
6065043265,11.16,6142,"Riverside ",19.8,64.9,2.2,0.6,8.1,4.5,92592,-117.084,33.49172,0.057,5.344507,8.345,887.92,4.3,72.43182,332.96,0,0,0,10,0,33.68,26.11,3.9,5.9
6067008125,11.15,5265,"Sacramento ",12.7,79.5,1.3,0.5,2.9,3,95610,-121.2552,38.70592,0.053,7.859585,8.109,349.18,0,31.20346,609.86,0,3.75,0,0,0,21.54,53.3,3.16,11.9
6.083e+09,11.12,4299,"Santa Barbara",22.1,69.8,1.2,0.2,4,2.7,93105,-119.7377,34.43489,0.04,4.506147,8.096,510,20.81,0.01248538,1134.03,0,49.5,0.15,4,0.2,36.65,24.66,2.92,3.4
6037620522,11.11,4632,"Los Angeles",15.9,60.6,3,0.3,15.2,5.1,90278,-118.375,33.87646,0.044,12.05,20.89,236.44,0,6181.851,682.16,4,0,0.025,0,0,36.41,24.33,3.09,10.7
6045011400,11.09,4469,"Mendocino ",13.8,78.3,0.8,1.7,2.7,2.8,95482,-123.2304,39.14241,0.038,4.506147,4.437,171.59,3.25,0.07101641,309.4,9,18.75,0.025,3,2,26.54,81.53,2.53,7.6
6037650501,11.09,3063,"Los Angeles",13.2,57.9,0.8,0.3,24.4,3.5,90503,-118.3587,33.8538,0.044,12.05,16.1,237.22,0,35232.83,750.76,14.1,10,0.12,0,0.4,45.35,26.92,2.96,7.1
6073013411,11.09,4999,"San Diego",40.6,40.8,2.4,0.2,13.2,2.8,91902,-117.013,32.66023,0.04,11.63,8.213,317.98,0,380.5813,617.45,0,0,0,6,0.5,28.62,26.12,5.26,7.7
6085508304,11.08,7957,"Santa Clara",12.3,32.2,2.7,0.1,49.1,3.6,94087,-122.037,37.34482,0.035,10.37,25.58,382.9,0,298.7876,625.45,0,15,0.11,0,0,33.22,14.26,3.17,7.9
6013355110,11.08,4197,"Contra Costa",25.4,31,22.2,0.4,15.4,5.5,94531,-121.7693,37.96788,0.042,7.859585,13.925,82.18,0,261.0366,408.25,0,0,0,0,0,15.34,119.04,4.85,14.5
6081611000,11.08,5707,"San Mateo",33.5,52.8,1.5,0.2,8.2,3.8,94061,-122.2336,37.46629,0.033,9.536303,14.99,98.27,17.51,145.6832,327.16,0,20,0,0,0,25.04,51.35,4.74,5.2
6073009202,11.07,4428,"San Diego",15.6,63.3,4.3,0.4,12.4,4.1,92123,-117.1429,32.78604,0.042,9.955483,32.178,228.07,0,167.2431,1609.82,1.75,4.6,0.135,7,2.1,43.88,28.89,3.2,4.3
6067004011,11.06,3086,"Sacramento ",10.1,32.1,11.2,0.1,40.7,5.8,95831,-121.5288,38.48191,0.048,8.697944,12.119,80.01,0,42.0837,250.47,0,0,0,10,0,20.87,49.96,9.14,3.2
6085502500,11.05,6187,"Santa Clara",17.6,70.7,1.3,0.3,6.5,3.7,95125,-121.8928,37.29319,0.038,10.37,31.164,479.23,0,113.9386,527.57,11.15,2.5,0.125,3,0.2,38.02,36.04,4.61,4.7
6059032035,11.05,2373,"Orange ",8.9,80.4,1.1,0.1,6,3.4,92692,-117.6405,33.63244,0.05,8.697944,6.325,204.13,0,2897.009,351.04,9,2,0,4,0,28.89,24.23,4.88,5.3
6065043257,11.04,7034,"Riverside ",19.1,56.1,3.6,3.8,12.9,4.6,92592,-116.9898,33.44973,0.057,5.763686,1.547,971.54,0.48,38.03705,261.59,0,0,0,5,6,32.57,23.75,4.73,5.1
6037800324,11.04,6664,"Los Angeles",7.6,79.3,1.4,0.2,8.8,2.8,91301,-118.7796,34.15041,0.051,9.536303,12.172,225.79,0.02,105.3079,1533.65,2.25,9.75,0.25,13,0.25,43.43,19.43,4.46,6.9
6037570002,11.03,2699,"Los Angeles",30.3,48.6,5.4,0.5,10.6,4.6,90712,-118.1295,33.86465,0.044,11.63,21.73,280.91,0.09,6443.08,533.6,0,3,0,0,0,34.46,44.1,3.03,4.9
6013307101,11.03,4166,"Contra Costa",28.2,52.6,9.8,0.5,5.9,3.1,94509,-121.8156,37.98658,0.04,7.859585,9.511,82.18,0,370.1363,383.49,0,1,0.1,0,0,16.84,178.9,3.58,5.2
6059062636,11.01,3690,"Orange ",17.5,57.5,2.8,0.2,16.4,5.7,92656,-117.7171,33.58324,0.048,8.697944,16.918,228.52,0,2425.769,769.12,0,0,0.135,5,0.2,35.34,22.13,3.8,7.7
6073017034,11,4747,"San Diego",13,60,3.1,0.4,18.7,4.9,92129,-117.0908,32.99015,0.044,10.37,15.914,228.07,0,21.05701,1908.35,0,7.5,0.06,0,0,29.91,16.04,6.29,10.1
6073021205,11,6801,"San Diego",17.7,74.3,1.4,1.4,2.6,2.6,91901,-116.7812,32.8288,0.057,11.63,3.108,316.87,0,73.37482,491.09,1,0.5,0.1,0,0.2,28.34,32.06,2.88,6.9
6037800325,10.97,3407,"Los Angeles",6.2,86.3,1.3,0.2,3.7,2.3,91361,-118.8174,34.14472,0.051,9.536303,9.291,343.38,0,116.9794,742.51,4.5,41.5,0,8,0,37.86,16.39,4.35,7.2
6.007e+09,10.97,1771,"Butte ",19.9,71,1.7,1.4,3,3,95973,-121.8947,39.76608,0.048,9.536303,10.736,675.1,111.61,8.37924,137.41,9.5,0,0,1,0.5,34.98,32.39,2.76,4.1
6073017037,10.96,5880,"San Diego",11,53.9,2.3,0.1,27.5,5.2,92129,-117.119,32.94937,0.044,9.536303,12.578,228.07,0,25.47443,1401.42,0,1.5,0.035,5,0,27.85,21.54,6.16,8.7
6089011803,10.96,2923,"Shasta ",6.6,86.3,0.4,3.1,0.5,3.1,96003,-122.2861,40.73994,0.042,5.763686,1.802,343.91,0,98.14951,229.29,0,3,0.1,1,0,15.87,51.96,4.73,19.6
6013338102,10.96,3601,"Contra Costa",15.9,65.2,1.5,0.3,11.8,5.3,94518,-122.0423,37.94135,0.038,7.859585,14.669,76.79,0,792.9333,890.74,0.9,19.75,0.01,1,0,27.09,45.53,3.17,11.3
6037577400,10.95,3253,"Los Angeles",13.9,76.4,1.9,0.2,4.9,2.8,90803,-118.1351,33.76291,0.042,11.21,13.13,220.01,0,8671.129,582.96,0,0,0,10,0,33.06,28.26,3.65,4.9
6079011102,10.95,5127,"San Luis Obispo",15.7,76.8,0.9,0.5,3.3,2.7,93401,-120.6573,35.2688,0.035,7.624136,7.724,135.16,0.17,9.964804,698.1,33,60.6,0.025,5,0.2,31.3,30.83,3.87,3.1
6075015600,10.94,2728,"San Francisco",7.1,54.9,2.2,0.1,30,5.7,94118,-122.4564,37.77824,0.03,8.697944,67.68,171.2,0,219.8017,454.08,0,11.5,0.41,0,0,28.8,22.64,3.45,6.2
6001443322,10.94,2985,"Alameda ",8.1,27.6,1.5,0.4,58.3,4.1,94539,-121.9198,37.48298,0.035,9.536303,36.37,83.53,0,210.0506,1543.9,23.1,18,0.795,0,0,42.22,20.59,3.69,4
6075010400,10.94,4545,"San Francisco",5.3,63,1,0,27.9,2.8,94133,-122.4076,37.80227,0.03,8.697944,124.7,171.2,0,264.8836,578.36,8.5,8.5,0.545,11,0,39.91,34.19,1.81,7
6001400400,10.91,3703,"Alameda ",9,65.5,12.1,0.1,7.5,5.9,94609,-122.2575,37.84821,0.03,8.697944,42.19,70.6,0,444.9574,1153.54,0,38.75,0,0,0,30.54,60.86,3.98,3.3
6097150202,10.91,5103,"Sonoma ",17.3,77.2,0.5,0.5,2.6,1.9,95476,-122.4394,38.31883,0.035,7.021225,2.773,762.07,7.73,679.1981,487.64,0,10,0,3,1,33.41,25.14,3.5,7.7
6073017014,10.91,2416,"San Diego",4.6,87.9,1.1,0.2,5.3,0.8,92128,-117.0682,33.016,0.046,10.37,8.232,319.47,0.88,19.53747,1299.97,3.85,2,0.01,0,0,31.57,18.72,NA,1.2
6017031301,10.91,3408,"El Dorado",10.4,85.3,0.2,0.7,1,2.4,95709,-120.6901,38.74876,0.057,6.701693,3.739,145.87,16.94,1.501396,254.08,0,10,0,2,3,27.3,43.61,2.04,16
6071002021,10.89,5201,"San Bernardino",27,50.8,7.7,0.2,11,3.3,91739,-117.5569,34.15225,0.065,12.47,16.247,587.43,0,2461.023,1217.87,0,0,0,0,0,41.89,19.6,3.29,10.1
6073008345,10.88,3254,"San Diego",10.3,73.6,1.6,0.1,11.7,2.6,92122,-117.1916,32.85018,0.044,9.536303,23.3,228.07,24.65,116.451,1732.89,0,2,0.15,2,10,46.24,16.55,3.31,5.4
6073017039,10.88,6921,"San Diego",9.1,54.9,1.7,0.1,30.1,4.1,92128,-117.0877,32.95267,0.044,9.955483,16.791,320.72,0,26.59087,1577.72,7,1.5,0.225,5,0,37.38,15.86,6.11,5.4
6097151700,10.88,6978,"Sonoma ",18,71.5,1.8,0.8,4.3,3.5,95405,-122.6608,38.44938,0.03,6.182866,13.169,327.91,0.1,73.70472,633.29,0,60.5,0,4,0,26.46,38.48,3.85,9.6
6073013905,10.86,3676,"San Diego",31.8,39.1,15.4,0.1,8.7,4.9,91977,-116.9901,32.72224,0.042,11.63,4.48,337.72,0,152.1445,536.56,1.75,0,0,1,0,23.05,71.01,2.43,12.1
6055201300,10.85,2933,"Napa ",9.9,84,1.2,0.6,1.6,2.6,94599,-122.3669,38.39553,0.035,8.278764,7.805,404.24,47.06,507.1723,706.03,0,4,0,3,2,33.93,20.91,4.94,6.7
6001423601,10.81,2642,"Alameda ",7.7,69.3,3.2,0.2,14.5,5,94705,-122.2587,37.8589,0.03,8.697944,42.19,70.6,0,475.4349,671.54,0,22.8,0,0,0,27.35,28.81,4.27,8.1
6059075814,10.81,3327,"Orange ",10.2,59.5,0.8,0.2,26.8,2.6,92867,-117.8056,33.83166,0.05,11.21,4.543,558.21,0.24,19187.35,391.4,0,0.2,0,0,2.2,36.58,21.18,2.87,10
6085509302,10.8,2978,"Santa Clara",13,59.4,2,0.3,20.7,4.5,94043,-122.1006,37.40923,0.035,9.536303,23.86,386.89,0,214.9637,499.02,36.45,30.15,0.095,4,0,39.91,19.73,3.63,8.4
6037920303,10.79,1446,"Los Angeles",16.9,55.5,3.9,0.5,18.9,4.3,91311,-118.6107,34.31601,0.057,9.955483,5.003,749.8,0,80.97105,1736.26,6,10,0.01,13,4,49.9,27.74,2.97,3.5
6059099404,10.79,4505,"Orange ",10.5,75.3,1.2,0.4,8.4,4.2,92647,-118.0193,33.70746,0.044,11.21,7.543,238.5,0,9319.244,686.21,8.2,4.7,0,1,1,36.8,27.77,3.95,10.6
6073017603,10.79,2476,"San Diego",22.1,72.1,0.5,0.3,2.4,2.6,92024,-117.2904,33.0577,0.042,10.37,8.559,197.93,29.25,43.06868,2488.19,0,36.3,0,4,0.2,38.49,18.52,3.77,7.5
6075032801,10.78,4238,"San Francisco",5.9,30.1,0.9,0.1,60.4,2.7,94116,-122.4804,37.74602,0.03,8.278764,39.64,171.2,0,198.8241,1778.41,0,0,0,0,0,24.51,25.91,4.36,4.5
6073017009,10.78,4024,"San Diego",20.3,66.8,1.3,0.4,8,3.3,92064,-117.0284,32.96771,0.046,10.37,5.695,266.74,0,27.47066,438.97,1,33.5,0,2,2,29.91,24.35,3.75,7.3
6067007904,10.78,4797,"Sacramento ",10.5,79.7,1.5,0.6,3.3,4.4,95628,-121.3002,38.65631,0.051,9.117123,10.634,611.01,0,48.25401,817.81,4,0,0,0,0,28.73,42,4.58,6.4
6095253201,10.78,4713,"Solano ",12.3,79.4,2.2,0.3,2,3.7,95688,-122.0115,38.37032,0.042,7.859585,4.649,543.89,10.12,428.2744,147.39,1,0.3,0,2,0,25.15,76.48,3.04,8.2
6059021816,10.78,4833,"Orange ",15.4,74,0.8,0.2,7.2,2.4,92886,-117.7948,33.87807,0.051,11.63,23.511,384.05,2.67,10858.55,550.71,2.95,0,0.06,0,0,44.86,22.43,3.82,8.4
6073013605,10.77,5622,"San Diego",14.2,75.8,2.6,0.5,3.8,3.1,91941,-116.9481,32.75898,0.046,11.21,7.401,363.02,1.42,135.6647,759.65,0,0,0,0,0,28.79,28.73,5.98,6.9
6073009502,10.77,3659,"San Diego",13,62.8,4.5,0.3,14.3,5.1,92124,-117.1102,32.83364,0.044,9.536303,13.589,228.07,0,125.2635,1352.35,12,21.75,0.125,0,0,36.81,28.68,3.77,6.4
6073016612,10.76,6143,"San Diego",13.9,76.9,1.3,0.8,3.3,3.8,92071,-116.9942,32.8723,0.044,10.37,7.077,350,0,74.06783,395.27,0,2.5,0.21,7,1.5,30.86,38.77,4.03,3.9
6067007432,10.75,5040,"Sacramento ",15.2,62.3,7.1,0.8,10.3,4.3,95843,-121.3549,38.7226,0.051,8.697944,9.957,375.8,0,60.06476,NA,1.5,0,0,0,0,22.41,51.92,3.91,5.6
6081605000,10.74,7603,"San Mateo",8.3,52.7,0.7,0,35,3.2,94010,-122.3898,37.58156,0.03,9.117123,16.998,651.21,0,126.3655,806.92,4.5,22.55,0.2,9,0,41.02,22.41,3.39,4
6073017702,10.73,2777,"San Diego",11.2,83.9,0.1,0.3,1.9,2.7,92024,-117.2997,33.05723,0.042,10.37,8.039,228.48,37.61,42.91142,565.89,0,13.5,0,4,0,31.28,18.52,4.08,9.5
6073008364,10.73,4992,"San Diego",11.5,54.4,1.4,0.2,28.2,4.3,92122,-117.2274,32.8599,0.042,9.536303,19.59,228.07,0,101.3909,2559.39,1,0,0.25,2,0,33.82,14.33,3.34,3.7
6041109001,10.73,3853,"Marin ",31.1,58.7,2,0.2,4.6,3.5,94901,-122.5305,37.98153,0.03,7.021225,11.739,215.14,0,328.7347,1765.67,7.2,26.5,0,1,0.3,29.63,31.68,4.03,2.6
6087122100,10.73,3267,"Santa Cruz",14.8,77.7,0.7,0.7,2.7,3.4,95003,-121.9134,36.97175,0.035,7.859585,7.226,367.49,0.02,28.44995,971.46,0,10,0.01,2,0,23.31,24.91,7.08,8.4
6067007104,10.72,7689,"Sacramento ",18.5,36.4,13.3,0.4,25.5,6,95835,-121.5182,38.67264,0.048,8.697944,10.28,80.01,0,169.6955,314.45,0,0,0,0,0,16.54,52.62,5.53,11.1
6073016809,10.69,5486,"San Diego",19.5,71.8,1.8,0.9,2.8,3.1,92021,-116.8942,32.82953,0.048,11.21,7.041,345.95,0,96.17709,1028.38,0,0,0,1,0,27.34,54.39,3.28,7.7
6089012601,10.69,5195,"Shasta ",5.8,85.9,0.9,3.3,0.7,3.4,96065,-121.9942,40.87312,0.044,5.080801,0.366,518.82,0.3,3.815185,104.92,0,3,0,8,7,25.04,21.71,5.29,10
6087122201,10.68,6269,"Santa Cruz",12.7,81.4,0.4,0.4,2.4,2.7,95003,-121.8772,36.97362,0.035,7.440405,3.437,449.45,150.61,29.48692,603.7,0,0,0,2,3,27.01,24.91,5.13,7.6
6073017043,10.67,5535,"San Diego",9.7,48,3.2,0.2,33.4,5.5,92131,-117.1058,32.9282,0.044,9.536303,16.72,228.07,0,58.79882,2778.76,2.5,0,0.075,6,0,34.12,15.33,6.35,2.7
6001430101,10.67,6523,"Alameda ",8,36.6,4.1,0.1,47,4.3,94552,-122.0153,37.72726,0.035,8.278764,11.208,88.64,0,353.6843,1503.18,0,19.5,0,1,2,28.7,23.11,4.23,8.8
6075035201,10.67,5300,"San Francisco",5.5,32.8,2.6,0.2,54.7,4.2,94122,-122.5104,37.75661,0.03,7.859585,36.838,171.2,0,185.0996,411.9,5,0,0,0,0,20.68,19.41,6.25,6.7
6037430600,10.66,4505,"Los Angeles",9.9,38.7,0.9,0.1,47.9,2.4,91006,-118.0471,34.15538,0.051,9.955483,13.16,943.78,0,3511.677,2029.44,0.6,2,0.15,0,4,49.22,15.11,2.98,3.7
6075013500,10.66,2556,"San Francisco",6.4,73.7,2.5,0.1,14.1,3.2,94115,-122.4326,37.7909,0.03,8.697944,67.68,171.2,0,226.8497,672.03,1.2,7.5,0.17,10,0,35.99,45.91,4.14,3.8
6037574100,10.66,5098,"Los Angeles",18.2,68.3,1.9,0.2,7.3,4.1,90808,-118.1228,33.81384,0.042,11.21,18.189,220.01,0.64,6407.554,446.27,9.4,9.3,0.095,9,0,45.03,25.77,2.92,7.9
6065043267,10.65,6705,"Riverside ",15.2,72.3,2.5,0.4,6.4,3.2,92591,-117.1047,33.52077,0.057,5.763686,7.81,887.92,2.44,110.823,317.16,7.2,0,0,4,0,34.42,24.54,2.27,8.1
6037920119,10.65,1896,"Los Angeles",21.7,54.2,4.7,0.2,15,4.3,91384,-118.6355,34.46357,0.06,9.117123,7.85,557.62,0,226.4361,310.91,0,0.75,0.05,0,0,25.79,16.52,8.9,9.2
6079012502,10.63,4985,"San Luis Obispo",18.6,74.8,1,0.7,1.7,3.2,93422,-120.6549,35.49349,0.042,8.243974,4.237,217.02,2.29,0.8367031,439.8,0,0,0,4,5,22.85,39.64,4.53,9.6
6037271500,10.62,2937,"Los Angeles",11.2,67.1,1.8,0.2,15.4,4.3,90066,-118.4382,34.01668,0.046,12.05,29.39,588.45,0,1565.894,1276.77,0.4,1.5,0,0,0.6,42.84,29.63,2.44,5.3
6.015e+09,10.61,1881,"Del Norte",23.7,63.5,0.4,6.3,2.8,3.3,95531,-124.1931,41.77551,0.035,3.667788,1.695,347.47,0,0,478.35,0,8.6,0,0,0,11.28,66.46,NA,7.8
6075026002,10.61,3544,"San Francisco",33.5,26.2,3.8,0.2,34,2.3,94112,-122.4263,37.72612,0.03,8.697944,48.53,171.2,0,191.6757,397.2,0,2,0,0,0,20.21,39.46,4.73,6.1
6001451703,10.6,3859,"Alameda ",14.1,69.4,1.7,0.2,10.9,3.7,94550,-121.801,37.66729,0.04,8.697944,20.035,418.27,8.11,147.9383,397.3,0.7,0,0,2,0,28.35,30.79,4.25,7.7
6073017813,10.58,4106,"San Diego",7.9,82.9,0.6,0.3,5.6,2.7,92011,-117.327,33.12201,0.042,9.955483,12.082,307.67,3907.69,81.8846,2020.35,8,22.5,2.2,4,1,53.88,18.54,3.03,4.8
6061022800,10.55,4320,"Placer ",13.5,64.3,1.4,0.3,16.6,3.9,95678,-121.2771,38.78905,0.053,7.859585,15.11,83.69,0,31.97831,1274.51,0.5,1.5,0,0,0,23.79,47.56,4.75,5.1
6065044929,10.55,3908,"Riverside ",16.2,75.8,1.6,0.3,4.7,1.4,92260,-116.3822,33.74886,0.065,7.021225,9.522,558.52,0,0.07562234,459.2,0,0,0,0,0,21.35,30.8,8.4,7.1
6017030810,10.55,3437,"El Dorado",15.2,77.8,0.6,0.9,2.2,3.3,95682,-120.9938,38.6862,0.055,8.697944,2.261,145.87,0.03,13.88266,390.16,4.5,3,0,0,1,22.48,29.36,3.21,16.5
6071000816,10.55,3906,"San Bernardino",25,62.3,4.2,0.2,6,2.3,91784,-117.6608,34.12803,0.062,12.89,16.62,332.97,0,2943.227,1184.86,4,0,0.01,0,0,43.15,31.39,2.14,3.4
6037300702,10.54,5604,"Los Angeles",6.5,79.7,0.7,0,10.6,2.5,91207,-118.2629,34.18238,0.053,11.63,16.647,904.35,0,1623.185,641.95,0,0,0.01,3,2,44.83,16.84,1.71,7.9
6059075808,10.54,3404,"Orange ",23.6,67.4,0.9,0.3,5.2,2.7,92869,-117.8204,33.77693,0.048,10.37,11.546,632.94,0,43792,4746.97,4.5,1,0,0,5.2,47.91,20.68,3.68,8.4
6073008354,10.54,5972,"San Diego",10.1,33.9,3.8,0.1,47.1,4.9,92129,-117.1187,32.93322,0.044,9.536303,10.32,228.07,0,55.15829,2841.35,3.6,0,0.075,6,0,32.42,15.41,5.26,6.8
6087122400,10.53,7167,"Santa Cruz",21.3,73.2,0.6,0.3,2.3,2.3,95076,-121.798,37.0011,0.038,7.440405,1.614,690.63,2789.46,24.81605,452.73,0.7,8,0,10,5.5,38.59,29.22,3.49,9.2
6081606800,10.53,3234,"San Mateo",7,58.1,0.7,0,29.8,4.4,94402,-122.3378,37.52946,0.033,9.536303,10.336,509.94,5.97,164.794,704.73,0,0,0.6,2,0,33.29,39.17,4.17,7.4
6075012700,10.53,3492,"San Francisco",5.4,81.3,0.4,0.1,9.7,3.1,94123,-122.4447,37.80499,0.03,8.697944,73.97,224.12,0,240.8434,632.84,14.3,16.65,0.025,11,0,39.24,13.45,4.86,6
6059052506,10.53,2490,"Orange ",8.6,62.9,1.6,0,23.6,3.3,92604,-117.7807,33.68568,0.048,9.536303,28.649,376.93,731.79,10307.2,357.96,0,0,0.025,6,0,45.5,18.86,4.21,8.6
6059021824,10.52,2678,"Orange ",12.1,71.4,0.9,0.3,13.2,2.1,92886,-117.7693,33.89867,0.051,12.05,13.344,370.32,0,8403.229,311.11,0,0,0,0,0,31.78,21.1,6.17,6.3
6067004008,10.51,3596,"Sacramento ",17.8,40.4,8.8,0.2,27.3,5.6,95831,-121.547,38.4899,0.048,8.697944,7.124,80.01,6.81,47.99041,176.11,0,0,0,10,0,24.34,49.96,4.64,4.9
6073001000,10.51,4733,"San Diego",26,56.7,7.1,0.3,5.7,4.3,92116,-117.1417,32.76033,0.04,10.37,25.263,228.07,0,189.0357,499.93,0,20,0.085,7,0,34.78,38.28,3.76,7.2
6081613502,10.51,5975,"San Mateo",14.8,77.1,0.7,0.3,3.4,3.5,94019,-122.4708,37.52125,0.03,9.117123,3.107,694.43,1332.89,100.2112,247.8,0,13,0.01,1,0,29.64,38.14,4.39,6.8
6111007300,10.5,1930,"Ventura ",9.8,82.1,1,0.2,4.2,2.7,91320,-118.9868,34.10232,0.048,9.536303,0.423,532.74,0.69,151.6747,255.44,0,0,0,16,0,28.87,8.3,9.09,12.5
6085503322,10.49,4173,"Santa Clara",38.6,15.2,5.5,0.3,39.1,1.3,95148,-121.7977,37.34135,0.038,10.37,15.602,558.9,0,168.4966,309.43,0,0,0,0,0,21.93,29.34,4.48,8.9
6037800331,10.49,766,"Los Angeles",10.2,72.2,3,0,10.1,4.6,91362,-118.7998,34.15727,0.051,9.536303,6.42,341.49,0.06,106.1922,1031.27,10,8.5,0.16,12,0.5,44.41,24.38,NA,7.2
6111007202,10.49,4313,"Ventura ",8.8,80.5,0.8,0.2,6.8,2.9,91362,-118.832,34.18434,0.05,9.536303,9.296,33.68,0,77.36627,801.28,0,2,0.5,11,0,32.23,28.28,5.16,6.5
6059099511,10.48,3182,"Orange ",10.3,81.4,0.4,0.2,4.9,2.7,90740,-118.107,33.73939,0.042,11.21,6.244,186.62,0,9285.131,795.02,11.5,9.8,0.035,13,0,41.47,26.43,2.89,4
6065044918,10.47,3030,"Riverside ",4.6,88.9,0.7,0.3,3.8,1.7,92270,-116.4016,33.76313,0.068,7.021225,8.999,558.52,0,0.07178426,444.86,7,0,0.1,0,0,27.61,25.28,NA,12.1
6019006405,10.47,4795,"Fresno ",12.1,80.2,0.3,2.2,1.6,3.6,93619,-119.5618,37.00466,0.062,10.79,0.639,875.45,0.07,463.5332,166.46,1.6,29.3,0,3,12,45.71,20.87,3.37,NA
6037480201,10.47,3907,"Los Angeles",24.2,38.9,1.1,0.2,32.9,2.7,91775,-118.1108,34.10815,0.051,11.21,16.631,804.71,0,4348.845,604.18,18,31.45,0.025,0,0.2,50.31,17.19,3.72,7.2
6037480500,10.46,5485,"Los Angeles",15.9,54.2,1.7,0.1,24.3,3.9,91030,-118.1449,34.10824,0.051,11.21,21,779.85,0,4101.022,687.51,3.1,31.75,0.01,0,0,47.8,14.46,0.75,9.7
6041104101,10.45,7819,"Marin ",19,68.5,1.7,0.1,6.8,4,94947,-122.5643,38.0793,0.033,7.021225,6.428,245.56,0,402.6531,771.79,9.95,35.3,0.145,1,0,30.08,30.4,4,6.8
6059062641,10.45,4249,"Orange ",35,51.1,1.1,0.1,10,2.7,92637,-117.726,33.60194,0.048,8.697944,18.39,228.64,0,2902.206,503.22,0,0,0.075,5,2,35.23,20.19,2.29,9.3
6067009637,10.43,6003,"Sacramento ",15.5,21.8,15.5,0,40.9,6.1,95757,-121.4251,38.38685,0.046,8.697944,10.73,254.27,0.02,27.31943,261.7,0,0,0,0,0,16.69,48.03,5.05,7.6
6083002913,10.43,3596,"Santa Barbara",14.1,77.3,0.7,0.2,5.5,2.2,93111,-119.8068,34.44657,0.04,4.506147,9.163,143.29,4.49,0.008660432,790.83,3.5,22,0.09,3,0.7,30,30.3,6.1,4.9
6081603000,10.43,4143,"San Mateo",17.4,65.1,1.7,0.5,9.9,5.3,94044,-122.4859,37.63648,0.03,8.697944,9.144,172.92,0,69.20173,417.86,3.5,15,0,0,0.1,18.18,49.74,5.05,8.5
6037194102,10.43,3458,"Los Angeles",5.1,82.1,3.2,0.1,6.6,3,90046,-118.3651,34.11666,0.051,12.05,21.644,616.26,0,1555.68,1150.01,0.4,0,0,6,0,44.73,20.72,1.56,7.8
6023000600,10.42,4866,"Humboldt ",9.7,78.6,1.1,2.5,3.6,4.4,95501,-124.1501,40.78861,0.026,6.182866,5.784,29.59,0,16.46211,930.06,0.25,11.4,0.01,2,0,15.73,97.75,3.47,7.2
6085507205,10.42,4475,"Santa Clara",6.6,77.5,0.4,0.1,11.6,3.9,95032,-121.9812,37.25751,0.038,10.37,16.519,475.22,18.39,120.6677,1351.2,2.95,2.8,0.25,2,0,42.28,14.22,5.5,4.8
6023010502,10.41,5281,"Humboldt ",6.2,84.5,0.4,3.5,1.6,3.7,95519,-124.0534,40.93315,0.026,6.182866,1.781,165.45,3.9,4.727326,166.45,0,6.6,0,4,9.2,19.78,71.65,2.96,13
6073019203,10.4,2866,"San Diego",29.2,61.4,2.1,0.4,3.6,3.2,92084,-117.2361,33.23773,0.044,9.117123,11.354,206.16,4207.01,37.31711,543.68,0,5,0,7,0,32.57,36.15,3.7,4.7
6067007102,10.4,7195,"Sacramento ",15.1,41.6,10.7,0.3,27.2,5,95835,-121.5321,38.67807,0.048,8.697944,10.28,189.06,0.51,162.0303,888.5,0,0,0,0,0,24.98,48.25,3.69,6.3
6071010402,10.4,8442,"San Bernardino",22,63.3,6.4,1.1,3.4,3.6,92278,-116.1379,34.45871,0.062,5.965383,1.252,646.84,0,8.294447,22.41,0,42,0,0,1,25.34,21.9,4.56,11.5
6037701304,10.4,6374,"Los Angeles",5.9,81.8,1.3,0.1,7.3,3.7,90402,-118.5076,34.02931,0.046,11.63,20.339,414.06,0,831.958,813.54,0,0,0.01,7,0,38.1,9.8,3.86,7.6
6081613600,10.39,6018,"San Mateo",20.5,70.9,0.6,0.2,4.4,3.4,94038,-122.4995,37.54178,0.03,8.697944,2.093,707.6,544.24,78.43125,134.52,6,5,0.2,2,0,34.1,35.43,4.69,2.8
6111000901,10.39,2541,"Ventura ",9.6,86.4,0.4,0.2,1.6,1.8,93023,-119.2619,34.45879,0.053,9.117123,1.104,335.32,14.45,16.79504,348.93,2.4,0,0,2,2,29.58,37.86,2.17,8.8
6059052522,10.38,4123,"Orange ",8.2,38.2,2,0.1,46.7,4.8,92614,-117.8217,33.68025,0.046,9.536303,18.484,376.93,0,21723.64,400.51,0,0,0.16,8,0,38.23,19.37,4.23,1.9
6.015e+09,10.38,3939,"Del Norte",11.7,68.5,0.9,6.3,8.9,3.8,95531,-124.2041,41.74432,0.035,3.667788,1.104,123.36,0,0,574.47,0,25.5,0,0,1.2,13.99,66.46,0,15.2
